alias_lot_id,wf_id,xcoord,ycoord,val
ABCS287,07,2,12,#
ABCS287,07,2,13,W
ABCS287,07,2,14,#
ABCS287,07,2,15,W
ABCS287,07,2,16,#
ABCS287,07,2,17,#
ABCS287,07,2,18,#
ABCS287,07,2,19,#
ABCS287,07,2,20,#
ABCS287,07,3,10,#
ABCS287,07,3,11,#
ABCS287,07,3,12,#
ABCS287,07,3,13,#
ABCS287,07,3,14,#
ABCS287,07,3,15,W
ABCS287,07,3,16,#
ABCS287,07,3,17,#
ABCS287,07,3,18,#
ABCS287,07,3,19,#
ABCS287,07,3,20,#
ABCS287,07,3,21,#
ABCS287,07,3,22,W
ABCS287,07,4,9,#
ABCS287,07,4,10,#
ABCS287,07,4,11,#
ABCS287,07,4,12,W
ABCS287,07,4,13,#
ABCS287,07,4,14,#
ABCS287,07,4,15,#
ABCS287,07,4,16,#
ABCS287,07,4,17,#
ABCS287,07,4,18,#
ABCS287,07,4,19,#
ABCS287,07,4,20,#
ABCS287,07,4,21,W
ABCS287,07,4,22,#
ABCS287,07,4,23,W
ABCS287,07,5,7,#
ABCS287,07,5,8,#
ABCS287,07,5,9,#
ABCS287,07,5,10,W
ABCS287,07,5,11,#
ABCS287,07,5,12,W
ABCS287,07,5,13,#
ABCS287,07,5,14,#
ABCS287,07,5,15,#
ABCS287,07,5,16,#
ABCS287,07,5,17,#
ABCS287,07,5,18,#
ABCS287,07,5,19,#
ABCS287,07,5,20,#
ABCS287,07,5,21,W
ABCS287,07,5,22,W
ABCS287,07,5,23,W
ABCS287,07,5,24,W
ABCS287,07,5,25,W
ABCS287,07,6,7,#
ABCS287,07,6,8,#
ABCS287,07,6,9,#
ABCS287,07,6,10,#
ABCS287,07,6,11,#
ABCS287,07,6,12,#
ABCS287,07,6,13,#
ABCS287,07,6,14,#
ABCS287,07,6,15,#
ABCS287,07,6,16,#
ABCS287,07,6,17,#
ABCS287,07,6,18,#
ABCS287,07,6,19,#
ABCS287,07,6,20,#
ABCS287,07,6,21,W
ABCS287,07,6,22,W
ABCS287,07,6,23,W
ABCS287,07,6,24,#
ABCS287,07,6,25,#
ABCS287,07,7,6,W
ABCS287,07,7,7,#
ABCS287,07,7,8,#
ABCS287,07,7,9,#
ABCS287,07,7,10,W
ABCS287,07,7,11,#
ABCS287,07,7,12,#
ABCS287,07,7,13,#
ABCS287,07,7,14,#
ABCS287,07,7,15,#
ABCS287,07,7,16,W
ABCS287,07,7,17,#
ABCS287,07,7,18,#
ABCS287,07,7,19,W
ABCS287,07,7,20,W
ABCS287,07,7,21,W
ABCS287,07,7,22,W
ABCS287,07,7,23,#
ABCS287,07,7,24,W
ABCS287,07,7,25,#
ABCS287,07,7,26,#
ABCS287,07,8,5,#
ABCS287,07,8,6,W
ABCS287,07,8,7,#
ABCS287,07,8,8,#
ABCS287,07,8,9,#
ABCS287,07,8,10,#
ABCS287,07,8,11,W
ABCS287,07,8,12,#
ABCS287,07,8,13,#
ABCS287,07,8,14,W
ABCS287,07,8,15,#
ABCS287,07,8,16,#
ABCS287,07,8,17,W
ABCS287,07,8,18,#
ABCS287,07,8,19,W
ABCS287,07,8,20,W
ABCS287,07,8,21,#
ABCS287,07,8,22,#
ABCS287,07,8,23,#
ABCS287,07,8,24,#
ABCS287,07,8,25,#
ABCS287,07,8,26,#
ABCS287,07,8,27,#
ABCS287,07,9,4,W
ABCS287,07,9,5,#
ABCS287,07,9,6,#
ABCS287,07,9,7,#
ABCS287,07,9,8,#
ABCS287,07,9,9,W
ABCS287,07,9,10,W
ABCS287,07,9,11,#
ABCS287,07,9,12,#
ABCS287,07,9,13,#
ABCS287,07,9,14,#
ABCS287,07,9,15,#
ABCS287,07,9,16,W
ABCS287,07,9,17,W
ABCS287,07,9,18,W
ABCS287,07,9,19,W
ABCS287,07,9,20,#
ABCS287,07,9,21,#
ABCS287,07,9,22,#
ABCS287,07,9,23,#
ABCS287,07,9,24,W
ABCS287,07,9,25,#
ABCS287,07,9,26,#
ABCS287,07,9,27,#
ABCS287,07,9,28,#
ABCS287,07,10,4,#
ABCS287,07,10,5,W
ABCS287,07,10,6,#
ABCS287,07,10,7,#
ABCS287,07,10,8,#
ABCS287,07,10,9,#
ABCS287,07,10,10,#
ABCS287,07,10,11,#
ABCS287,07,10,12,#
ABCS287,07,10,13,#
