alias_lot_id;wf_id;xcoord;ycoord;val
ABC4812;06;11;25;#
ABC4812;06;11;26;#
ABC4812;06;11;27;#
ABC4812;06;11;28;#
ABC4812;06;11;29;#
ABC4812;06;11;30;#
ABC4812;06;11;31;#
ABC4812;06;11;32;#
ABC4812;06;11;33;#
ABC4812;06;11;34;#
ABC4812;06;11;35;#
ABC4812;06;12;23;#
ABC4812;06;12;24;#
ABC4812;06;12;25;#
ABC4812;06;12;26;#
ABC4812;06;12;27;#
ABC4812;06;12;28;#
ABC4812;06;12;29;#
ABC4812;06;12;30;#
ABC4812;06;12;31;#
ABC4812;06;12;32;#
ABC4812;06;12;33;#
ABC4812;06;12;34;#
ABC4812;06;12;35;#
ABC4812;06;12;36;W
ABC4812;06;12;37;#
ABC4812;06;13;22;#
ABC4812;06;13;23;#
ABC4812;06;13;24;#
ABC4812;06;13;25;#
ABC4812;06;13;26;#
ABC4812;06;13;27;#
ABC4812;06;13;28;#
ABC4812;06;13;29;#
ABC4812;06;13;30;W
ABC4812;06;13;31;#
ABC4812;06;13;32;#
ABC4812;06;13;33;#
ABC4812;06;13;34;#
ABC4812;06;13;35;#
ABC4812;06;13;36;#
ABC4812;06;13;37;#
ABC4812;06;13;38;#
ABC4812;06;14;21;#
ABC4812;06;14;22;#
ABC4812;06;14;23;#
ABC4812;06;14;24;W
ABC4812;06;14;25;#
ABC4812;06;14;26;#
ABC4812;06;14;27;#
ABC4812;06;14;28;#
ABC4812;06;14;29;#
ABC4812;06;14;30;#
ABC4812;06;14;31;#
ABC4812;06;14;32;#
ABC4812;06;14;33;#
ABC4812;06;14;34;#
ABC4812;06;14;35;#
ABC4812;06;14;36;#
ABC4812;06;14;37;#
ABC4812;06;14;38;#
ABC4812;06;14;39;#
ABC4812;06;15;19;#
ABC4812;06;15;20;#
ABC4812;06;15;21;#
ABC4812;06;15;22;#
ABC4812;06;15;23;#
ABC4812;06;15;24;#
ABC4812;06;15;25;#
ABC4812;06;15;26;#
ABC4812;06;15;27;#
ABC4812;06;15;28;#
ABC4812;06;15;29;#
ABC4812;06;15;30;#
ABC4812;06;15;31;#
ABC4812;06;15;32;#
ABC4812;06;15;33;#
ABC4812;06;15;34;#
ABC4812;06;15;35;#
ABC4812;06;15;36;#
ABC4812;06;15;37;#
ABC4812;06;15;38;#
ABC4812;06;15;39;#
ABC4812;06;15;40;#
ABC4812;06;15;41;#
ABC4812;06;16;18;#
ABC4812;06;16;19;#
ABC4812;06;16;20;#
ABC4812;06;16;21;#
ABC4812;06;16;22;#
ABC4812;06;16;23;#
ABC4812;06;16;24;#
ABC4812;06;16;25;W
ABC4812;06;16;26;W
ABC4812;06;16;27;#
ABC4812;06;16;28;#
ABC4812;06;16;29;#
ABC4812;06;16;30;#
ABC4812;06;16;31;#
ABC4812;06;16;32;#
ABC4812;06;16;33;#
ABC4812;06;16;34;#
