alias_lot_id;wf_id;xcoord;ycoord;val
ABCA033;01;11;25;#
ABCA033;01;11;26;#
ABCA033;01;11;27;W
ABCA033;01;11;28;#
ABCA033;01;11;29;#
ABCA033;01;11;30;#
ABCA033;01;11;31;#
ABCA033;01;11;32;#
ABCA033;01;11;33;#
ABCA033;01;11;34;#
ABCA033;01;11;35;#
ABCA033;01;12;23;#
ABCA033;01;12;24;#
ABCA033;01;12;25;#
ABCA033;01;12;26;#
ABCA033;01;12;27;#
ABCA033;01;12;28;#
ABCA033;01;12;29;#
ABCA033;01;12;30;#
ABCA033;01;12;31;#
ABCA033;01;12;32;#
ABCA033;01;12;33;#
ABCA033;01;12;34;#
ABCA033;01;12;35;#
ABCA033;01;12;36;#
ABCA033;01;12;37;W
ABCA033;01;13;22;#
ABCA033;01;13;23;#
ABCA033;01;13;24;#
ABCA033;01;13;25;#
ABCA033;01;13;26;#
ABCA033;01;13;27;#
ABCA033;01;13;28;#
ABCA033;01;13;29;#
ABCA033;01;13;30;#
ABCA033;01;13;31;#
ABCA033;01;13;32;#
ABCA033;01;13;33;#
ABCA033;01;13;34;#
ABCA033;01;13;35;#
ABCA033;01;13;36;#
ABCA033;01;13;37;W
ABCA033;01;13;38;#
ABCA033;01;14;21;#
ABCA033;01;14;22;W
ABCA033;01;14;23;#
ABCA033;01;14;24;#
ABCA033;01;14;25;#
ABCA033;01;14;26;#
ABCA033;01;14;27;#
ABCA033;01;14;28;#
ABCA033;01;14;29;#
ABCA033;01;14;30;W
ABCA033;01;14;31;#
ABCA033;01;14;32;#
ABCA033;01;14;33;#
ABCA033;01;14;34;#
ABCA033;01;14;35;#
ABCA033;01;14;36;#
ABCA033;01;14;37;W
ABCA033;01;14;38;#
ABCA033;01;14;39;#
ABCA033;01;15;19;#
ABCA033;01;15;20;#
ABCA033;01;15;21;#
ABCA033;01;15;22;#
ABCA033;01;15;23;#
ABCA033;01;15;24;#
ABCA033;01;15;25;#
ABCA033;01;15;26;#
ABCA033;01;15;27;#
ABCA033;01;15;28;#
ABCA033;01;15;29;#
ABCA033;01;15;30;W
ABCA033;01;15;31;#
ABCA033;01;15;32;#
ABCA033;01;15;33;#
ABCA033;01;15;34;#
ABCA033;01;15;35;#
ABCA033;01;15;36;#
ABCA033;01;15;37;W
ABCA033;01;15;38;#
ABCA033;01;15;39;#
ABCA033;01;15;40;#
ABCA033;01;15;41;#
ABCA033;01;16;18;#
ABCA033;01;16;19;#
ABCA033;01;16;20;#
ABCA033;01;16;21;#
ABCA033;01;16;22;#
ABCA033;01;16;23;#
ABCA033;01;16;24;#
ABCA033;01;16;25;#
ABCA033;01;16;26;#
ABCA033;01;16;27;#
ABCA033;01;16;28;#
ABCA033;01;16;29;#
ABCA033;01;16;30;#
ABCA033;01;16;31;#
ABCA033;01;16;32;#
ABCA033;01;16;33;#
ABCA033;01;16;34;#
ABCA033;01;16;35;#
ABCA033;01;16;36;#
ABCA033;01;16;37;W
ABCA033;01;16;38;#
ABCA033;01;16;39;#
ABCA033;01;16;40;#
ABCA033;01;16;41;#
ABCA033;01;16;42;#
ABCA033;01;17;18;#
ABCA033;01;17;19;#
ABCA033;01;17;20;#
ABCA033;01;17;21;#
ABCA033;01;17;22;#
ABCA033;01;17;23;#
ABCA033;01;17;24;#
ABCA033;01;17;25;#
ABCA033;01;17;26;#
ABCA033;01;17;27;#
ABCA033;01;17;28;#
ABCA033;01;17;29;#
ABCA033;01;17;30;#
ABCA033;01;17;31;#
ABCA033;01;17;32;#
ABCA033;01;17;33;#
ABCA033;01;17;34;#
ABCA033;01;17;35;#
ABCA033;01;17;36;W
ABCA033;01;17;37;#
ABCA033;01;17;38;#
ABCA033;01;17;39;#
ABCA033;01;17;40;#
ABCA033;01;17;41;#
ABCA033;01;17;42;#
ABCA033;01;18;17;#
ABCA033;01;18;18;#
ABCA033;01;18;19;#
ABCA033;01;18;20;#
ABCA033;01;18;21;#
ABCA033;01;18;22;#
ABCA033;01;18;23;#
ABCA033;01;18;24;#
ABCA033;01;18;25;#
ABCA033;01;18;26;#
ABCA033;01;18;27;#
ABCA033;01;18;28;#
ABCA033;01;18;29;#
ABCA033;01;18;30;#
ABCA033;01;18;31;#
ABCA033;01;18;32;#
ABCA033;01;18;33;#
ABCA033;01;18;34;#
ABCA033;01;18;35;#
ABCA033;01;18;36;W
ABCA033;01;18;37;#
ABCA033;01;18;38;#
ABCA033;01;18;39;#
ABCA033;01;18;40;#
ABCA033;01;18;41;#
ABCA033;01;18;42;#
ABCA033;01;18;43;#
ABCA033;01;19;16;W
ABCA033;01;19;17;#
ABCA033;01;19;18;#
ABCA033;01;19;19;#
ABCA033;01;19;20;#
ABCA033;01;19;21;#
ABCA033;01;19;22;#
ABCA033;01;19;23;#
ABCA033;01;19;24;#
ABCA033;01;19;25;#
ABCA033;01;19;26;#
ABCA033;01;19;27;#
ABCA033;01;19;28;#
ABCA033;01;19;29;#
ABCA033;01;19;30;#
ABCA033;01;19;31;#
ABCA033;01;19;32;#
ABCA033;01;19;33;#
ABCA033;01;19;34;#
ABCA033;01;19;35;#
ABCA033;01;19;36;W
ABCA033;01;19;37;#
ABCA033;01;19;38;#
ABCA033;01;19;39;#
ABCA033;01;19;40;#
ABCA033;01;19;41;#
ABCA033;01;19;42;#
ABCA033;01;19;43;#
ABCA033;01;19;44;#
ABCA033;01;20;16;#
ABCA033;01;20;17;#
ABCA033;01;20;18;#
ABCA033;01;20;19;#
ABCA033;01;20;20;#
ABCA033;01;20;21;#
ABCA033;01;20;22;#
ABCA033;01;20;23;#
ABCA033;01;20;24;W
ABCA033;01;20;25;#
ABCA033;01;20;26;W
ABCA033;01;20;27;#
ABCA033;01;20;28;#
ABCA033;01;20;29;W
ABCA033;01;20;30;#
ABCA033;01;20;31;#
ABCA033;01;20;32;#
ABCA033;01;20;33;#
ABCA033;01;20;34;#
ABCA033;01;20;35;#
ABCA033;01;20;36;W
ABCA033;01;20;37;#
ABCA033;01;20;38;#
ABCA033;01;20;39;#
ABCA033;01;20;40;#
ABCA033;01;20;41;#
ABCA033;01;20;42;#
ABCA033;01;20;43;W
ABCA033;01;20;44;#
ABCA033;01;21;15;#
ABCA033;01;21;16;#
ABCA033;01;21;17;#
ABCA033;01;21;18;#
ABCA033;01;21;19;#
ABCA033;01;21;20;#
ABCA033;01;21;21;#
ABCA033;01;21;22;#
ABCA033;01;21;23;#
ABCA033;01;21;24;#
ABCA033;01;21;25;#
ABCA033;01;21;26;#
ABCA033;01;21;27;#
ABCA033;01;21;28;#
ABCA033;01;21;29;#
ABCA033;01;21;30;#
ABCA033;01;21;31;#
ABCA033;01;21;32;#
ABCA033;01;21;33;#
ABCA033;01;21;34;#
ABCA033;01;21;35;W
ABCA033;01;21;36;#
ABCA033;01;21;37;#
ABCA033;01;21;38;#
ABCA033;01;21;39;#
ABCA033;01;21;40;#
ABCA033;01;21;41;#
ABCA033;01;21;42;#
ABCA033;01;21;43;#
ABCA033;01;21;44;#
ABCA033;01;21;45;#
ABCA033;01;22;14;#
ABCA033;01;22;15;#
ABCA033;01;22;16;#
ABCA033;01;22;17;#
ABCA033;01;22;18;#
ABCA033;01;22;19;#
ABCA033;01;22;20;#
ABCA033;01;22;21;#
ABCA033;01;22;22;#
ABCA033;01;22;23;#
ABCA033;01;22;24;#
ABCA033;01;22;25;#
ABCA033;01;22;26;#
ABCA033;01;22;27;#
ABCA033;01;22;28;#
ABCA033;01;22;29;W
ABCA033;01;22;30;#
ABCA033;01;22;31;#
ABCA033;01;22;32;#
ABCA033;01;22;33;#
ABCA033;01;22;34;#
ABCA033;01;22;35;W
ABCA033;01;22;36;#
ABCA033;01;22;37;#
ABCA033;01;22;38;#
ABCA033;01;22;39;#
ABCA033;01;22;40;#
ABCA033;01;22;41;#
ABCA033;01;22;42;#
ABCA033;01;22;43;#
ABCA033;01;22;44;#
ABCA033;01;22;45;#
ABCA033;01;22;46;#
ABCA033;01;23;14;#
ABCA033;01;23;15;#
ABCA033;01;23;16;#
ABCA033;01;23;17;#
ABCA033;01;23;18;#
